step,epoch,loss
65,1.0317460317460316,0.31223466992378235
66,1.0476190476190477,0.2675205171108246
67,1.0634920634920635,0.39056631922721863
68,1.0793650793650793,0.2533879280090332
69,1.0952380952380953,0.2564646005630493
70,1.1111111111111112,0.2568121552467346
71,1.126984126984127,0.21665045619010925
72,1.1428571428571428,0.2650754451751709
73,1.1587301587301586,0.4074426293373108
74,1.1746031746031746,0.2981465458869934
75,1.1904761904761905,0.1563880741596222
76,1.2063492063492063,0.341213196516037
77,1.2222222222222223,0.1928565800189972
78,1.2380952380952381,0.24450728297233582
79,1.253968253968254,0.2965099513530731
80,1.2698412698412698,0.19392363727092743
81,1.2857142857142856,0.15958987176418304
82,1.3015873015873016,0.337744802236557
83,1.3174603174603174,0.2206462174654007
84,1.3333333333333333,0.450253963470459
85,1.3492063492063493,0.282858669757843
86,1.3650793650793651,0.3390454947948456
87,1.380952380952381,0.3895556926727295
88,1.3968253968253967,0.15474650263786316
89,1.4126984126984126,0.4036533534526825
90,1.4285714285714286,0.19857360422611237
91,1.4444444444444444,0.25737127661705017
92,1.4603174603174602,0.19874168932437897
93,1.4761904761904763,0.24602431058883667
94,1.492063492063492,0.1824670135974884
95,1.507936507936508,0.33068910241127014
96,1.5238095238095237,0.2118682861328125
97,1.5396825396825395,0.22104451060295105
98,1.5555555555555556,0.2876889407634735
99,1.5714285714285714,0.3562144339084625
100,1.5873015873015874,0.32372844219207764
101,1.6031746031746033,0.17569337785243988
102,1.619047619047619,0.21997739374637604
103,1.6349206349206349,0.1452334225177765
104,1.6507936507936507,0.24929243326187134
105,1.6666666666666665,0.23375056684017181
106,1.6825396825396826,0.13485214114189148
107,1.6984126984126984,0.14059960842132568
108,1.7142857142857144,0.22897551953792572
109,1.7301587301587302,0.21448352932929993
110,1.746031746031746,0.20455904304981232
111,1.7619047619047619,0.223015695810318
112,1.7777777777777777,0.19548135995864868
113,1.7936507936507935,0.35641148686408997
114,1.8095238095238095,0.16865117847919464
115,1.8253968253968254,0.27334925532341003
116,1.8412698412698414,0.198974147439003
117,1.8571428571428572,0.16068442165851593
118,1.873015873015873,0.19780820608139038
119,1.8888888888888888,0.15559794008731842
120,1.9047619047619047,0.19995750486850739
121,1.9206349206349205,0.1381991058588028
122,1.9365079365079365,0.22256216406822205
123,1.9523809523809523,0.3068242073059082
124,1.9682539682539684,0.20132982730865479
125,1.9841269841269842,0.26212504506111145
126,2.0,0.28442880511283875
127,2.015873015873016,0.26055997610092163
128,2.0317460317460316,0.23526139557361603
129,2.0476190476190474,0.16306331753730774
130,2.0634920634920633,0.1748071163892746
131,2.0793650793650795,0.12610916793346405
132,2.0952380952380953,0.1526126265525818
133,2.111111111111111,0.17520909011363983
134,2.126984126984127,0.13094015419483185
135,2.142857142857143,0.17055833339691162
136,2.1587301587301586,0.15852148830890656
137,2.1746031746031744,0.14157338440418243
138,2.1904761904761907,0.1644551157951355
139,2.2063492063492065,0.17548999190330505
140,2.2222222222222223,0.1352742463350296
141,2.238095238095238,0.1468820571899414
142,2.253968253968254,0.1309581845998764
143,2.2698412698412698,0.1708890050649643
144,2.2857142857142856,0.2558031976222992
145,2.3015873015873014,0.08573123812675476
146,2.317460317460317,0.2123824954032898
147,2.3333333333333335,0.1430976539850235
148,2.3492063492063493,0.1686849147081375
149,2.365079365079365,0.1728801131248474
150,2.380952380952381,0.1374945342540741
151,2.3968253968253967,0.16698333621025085
152,2.4126984126984126,0.15182921290397644
153,2.4285714285714284,0.34197917580604553
154,2.4444444444444446,0.17231163382530212
155,2.4603174603174605,0.1286407858133316
156,2.4761904761904763,0.1388506293296814
157,2.492063492063492,0.39112696051597595
158,2.507936507936508,0.16025860607624054
159,2.5238095238095237,0.15949364006519318
160,2.5396825396825395,0.14832070469856262
161,2.5555555555555554,0.09629518538713455
162,2.571428571428571,0.15495364367961884
163,2.5873015873015874,0.1085413470864296
164,2.6031746031746033,0.11392752826213837
165,2.619047619047619,0.11255888640880585
166,2.634920634920635,0.17176800966262817
167,2.6507936507936507,0.14055004715919495
168,2.6666666666666665,0.2104959934949875
169,2.682539682539683,0.23389758169651031
170,2.6984126984126986,0.09148086607456207
171,2.7142857142857144,0.282137393951416
172,2.7301587301587302,0.1819414496421814
173,2.746031746031746,0.20118670165538788
174,2.761904761904762,0.15285342931747437
175,2.7777777777777777,0.1324244737625122
176,2.7936507936507935,0.17784027755260468
177,2.8095238095238093,0.17888574302196503
178,2.825396825396825,0.11697311699390411
179,2.8412698412698414,0.1869124472141266
180,2.857142857142857,0.14353996515274048
181,2.873015873015873,0.1549520492553711
182,2.888888888888889,0.1683807671070099
183,2.9047619047619047,0.11912185698747635
184,2.9206349206349205,0.08194150775671005
185,2.9365079365079367,0.31568366289138794
186,2.9523809523809526,0.12552747130393982
187,2.9682539682539684,0.15680958330631256
188,2.984126984126984,0.14362165331840515
189,3.0,0.140909343957901
