step,epoch,loss
147,2.3333333333333335,0.1324205845594406
148,2.3492063492063493,0.1150677353143692
149,2.365079365079365,0.12100712209939957
150,2.380952380952381,0.13874894380569458
151,2.3968253968253967,0.18353499472141266
152,2.4126984126984126,0.10990232229232788
153,2.4285714285714284,0.2921636998653412
154,2.4444444444444446,0.19475717842578888
155,2.4603174603174605,0.11246035993099213
156,2.4761904761904763,0.1473211944103241
157,2.492063492063492,0.2863031327724457
158,2.507936507936508,0.13836714625358582
159,2.5238095238095237,0.15015195310115814
160,2.5396825396825395,0.12029987573623657
161,2.5555555555555554,0.09307580441236496
162,2.571428571428571,0.18294118344783783
163,2.5873015873015874,0.11424338817596436
164,2.6031746031746033,0.16723383963108063
165,2.619047619047619,0.10705491155385971
166,2.634920634920635,0.13522185385227203
167,2.6507936507936507,0.10855980962514877
168,2.6666666666666665,0.23640145361423492
169,2.682539682539683,0.13736489415168762
170,2.6984126984126986,0.10569848120212555
171,2.7142857142857144,0.4039466977119446
172,2.7301587301587302,0.1732359379529953
173,2.746031746031746,0.2249332219362259
174,2.761904761904762,0.15373004972934723
175,2.7777777777777777,0.12592999637126923
176,2.7936507936507935,0.1277281492948532
177,2.8095238095238093,0.229489266872406
178,2.825396825396825,0.12922728061676025
179,2.8412698412698414,0.16962750256061554
180,2.857142857142857,0.12594909965991974
181,2.873015873015873,0.1149427741765976
182,2.888888888888889,0.2154971957206726
183,2.9047619047619047,0.13282352685928345
184,2.9206349206349205,0.1251121610403061
185,2.9365079365079367,0.16524717211723328
186,2.9523809523809526,0.13430804014205933
187,2.9682539682539684,0.14617572724819183
188,2.984126984126984,0.14509367942810059
189,3.0,0.10018952190876007
